date,open,high,low,close,volume,change_pct
2025-10-02,54400.0,54800.0,54300.0,54400.0,1064753,0.0
2025-10-10,54100.0,54800.0,54000.0,54600.0,2379791,0.37
2025-10-13,54400.0,54600.0,54000.0,54300.0,689003,-0.55
2025-10-14,54000.0,54100.0,53600.0,53600.0,1280221,-1.29
2025-10-15,53800.0,54400.0,53800.0,54100.0,598149,0.93
2025-10-16,54300.0,54800.0,54200.0,54800.0,477136,1.29
2025-10-17,54600.0,54700.0,54300.0,54500.0,485639,-0.55
2025-10-20,54400.0,54700.0,54200.0,54500.0,550983,0.0
2025-10-21,54500.0,54800.0,54300.0,54300.0,727453,-0.37
2025-10-22,54300.0,54600.0,54200.0,54600.0,576418,0.55
2025-10-23,54400.0,54500.0,54100.0,54200.0,624507,-0.73
2025-10-24,54300.0,54400.0,53600.0,53800.0,1019707,-0.74
2025-10-27,53800.0,54100.0,53800.0,53800.0,498423,0.0
2025-10-28,53700.0,53900.0,53600.0,53800.0,571131,0.0
2025-10-29,53900.0,54700.0,53700.0,54100.0,1074651,0.56
2025-10-30,53900.0,54100.0,51900.0,52700.0,2076493,-2.59
2025-10-31,52100.0,52300.0,51400.0,52300.0,1485546,-0.76
2025-11-03,52900.0,52900.0,52100.0,52100.0,1266806,-0.38
2025-11-04,52300.0,52900.0,52200.0,52400.0,990020,0.58
2025-11-05,52400.0,52700.0,51800.0,52700.0,1104824,0.57
2025-11-06,52900.0,53700.0,52800.0,53500.0,1015403,1.52
2025-11-07,53200.0,53600.0,52800.0,53400.0,1164417,-0.19
2025-11-10,53800.0,54400.0,53600.0,53900.0,976744,0.94
2025-11-11,54000.0,54400.0,53800.0,54200.0,682758,0.56
2025-11-12,54300.0,54400.0,54100.0,54100.0,536150,-0.18
2025-11-13,54000.0,54300.0,53800.0,54100.0,843445,0.0
2025-11-14,54100.0,54400.0,53900.0,53900.0,606861,-0.37
2025-11-17,53900.0,54000.0,53300.0,53600.0,615499,-0.56
2025-11-18,53400.0,53700.0,52700.0,52700.0,621674,-1.68
2025-11-19,52900.0,53700.0,52700.0,53400.0,701409,1.33
2025-11-20,53700.0,53900.0,53400.0,53400.0,637226,0.0
2025-11-21,53300.0,53600.0,52900.0,53400.0,841029,0.0
2025-11-24,53600.0,54100.0,53100.0,54100.0,5597624,1.31
2025-11-25,53900.0,54000.0,53500.0,53500.0,741627,-1.11
2025-11-26,53900.0,54200.0,53600.0,54100.0,776549,1.12
2025-11-27,53700.0,54300.0,53300.0,53400.0,449828,-1.29
2025-11-28,53500.0,53700.0,53300.0,53500.0,343883,0.19
2025-12-01,53700.0,53800.0,53100.0,53500.0,365995,0.0
2025-12-02,53500.0,53700.0,53300.0,53400.0,520645,-0.19
2025-12-03,53400.0,54000.0,53400.0,53900.0,563915,0.94
2025-12-04,53700.0,54200.0,53600.0,54200.0,465614,0.56
2025-12-05,54100.0,54400.0,54000.0,54400.0,460225,0.37
2025-12-08,54300.0,54400.0,53700.0,53900.0,398841,-0.92
2025-12-09,54000.0,54000.0,53600.0,54000.0,360127,0.19
2025-12-10,53900.0,54000.0,53600.0,53600.0,347052,-0.74
2025-12-11,53800.0,53900.0,53400.0,53400.0,697646,-0.37
2025-12-12,53700.0,54000.0,53400.0,54000.0,639680,1.12
2025-12-15,53900.0,54000.0,53500.0,53600.0,335492,-0.74
2025-12-16,53600.0,53700.0,52900.0,53000.0,1351057,-1.12
2025-12-17,53100.0,53200.0,52800.0,53000.0,406436,0.0
2025-12-18,52900.0,53100.0,52700.0,53000.0,415364,0.0
2025-12-19,53000.0,53500.0,52800.0,53500.0,693700,0.94
2025-12-22,52600.0,53200.0,52400.0,53200.0,683774,-0.56
2025-12-23,53000.0,53400.0,52800.0,53400.0,421775,0.38
2025-12-24,53300.0,53600.0,53200.0,53400.0,339335,0.0
2025-12-26,53300.0,53500.0,53000.0,53100.0,383370,-0.56
2025-12-29,52900.0,53200.0,52700.0,53200.0,359600,0.19
2025-12-30,53200.0,53500.0,53000.0,53500.0,451306,0.56
2026-01-02,53500.0,53700.0,52900.0,53300.0,509639,-0.37
2026-01-05,53300.0,53400.0,52900.0,53000.0,578565,-0.56
2026-01-06,53100.0,53300.0,53000.0,53200.0,610336,0.38
2026-01-07,53000.0,53200.0,52800.0,53100.0,609996,-0.19
2026-01-08,53200.0,53300.0,52700.0,52800.0,686938,-0.56
2026-01-09,53100.0,53100.0,52600.0,53000.0,445753,0.38
2026-01-12,52900.0,53100.0,52600.0,53000.0,510996,0.0
2026-01-13,53500.0,54400.0,53400.0,54300.0,1785740,2.45
2026-01-14,54300.0,55100.0,54100.0,54900.0,994623,1.1
2026-01-15,54900.0,55100.0,54200.0,54900.0,921872,0.0
2026-01-16,55600.0,55600.0,55000.0,55300.0,885656,0.73
2026-01-19,55200.0,59600.0,54900.0,59200.0,2911218,7.05
2026-01-20,59500.0,63000.0,59300.0,62200.0,3784804,5.07
2026-01-21,61300.0,61500.0,60000.0,61000.0,1528834,-1.93
2026-01-22,62000.0,62900.0,61200.0,61700.0,1194187,1.15
2026-01-23,62000.0,63500.0,61900.0,62700.0,1123298,1.62
2026-01-26,62600.0,62800.0,60900.0,61800.0,1169977,-1.44
2026-01-27,63300.0,71600.0,63200.0,69400.0,5938623,12.3
2026-01-28,70000.0,70000.0,67600.0,69000.0,2381065,-0.58
2026-01-29,69700.0,70100.0,67200.0,69500.0,1745150,0.72
2026-01-30,70400.0,75100.0,70400.0,72500.0,3149692,4.32
2026-02-02,71500.0,71900.0,68200.0,69100.0,1715655,-4.69
2026-02-03,71700.0,73700.0,71400.0,73600.0,1596162,6.51
2026-02-04,77100.0,79400.0,75700.0,77900.0,2024677,5.84
2026-02-05,76800.0,79000.0,76200.0,77500.0,1644691,-0.51
2026-02-06,73600.0,73700.0,67600.0,69200.0,2886610,-10.71
2026-02-09,73100.0,74400.0,72000.0,73400.0,1641780,6.07
2026-02-10,74500.0,74900.0,72800.0,73700.0,1044261,0.41
2026-02-11,74400.0,75600.0,73700.0,75400.0,1278084,2.31
2026-02-12,76200.0,78000.0,75400.0,78000.0,1425568,3.45
2026-02-13,81200.0,88600.0,79500.0,86500.0,4134911,10.9
2026-02-19,84200.0,84800.0,79900.0,81500.0,2352769,-5.78
2026-02-20,82100.0,82300.0,80500.0,80800.0,1296944,-0.86
2026-02-23,80900.0,82000.0,78800.0,80100.0,1315259,-0.87
2026-02-24,80100.0,82100.0,79100.0,80900.0,1068342,1.0
2026-02-25,81000.0,81400.0,79600.0,81000.0,976090,0.12
2026-02-26,81200.0,82300.0,80400.0,82300.0,998759,1.6
2026-02-27,80800.0,80900.0,77900.0,79800.0,2108292,-3.04
2026-03-03,79800.0,81500.0,77800.0,78200.0,1676549,-2.01
2026-03-04,75000.0,77400.0,69000.0,70300.0,1891071,-10.1
2026-03-05,77300.0,78500.0,74800.0,77900.0,1756072,10.81
2026-03-06,76300.0,77300.0,74700.0,76500.0,847527,-1.8
2026-03-09,71600.0,76400.0,71100.0,75800.0,996566,-0.92
2026-03-10,78900.0,78900.0,75700.0,77200.0,838936,1.85
2026-03-11,78200.0,79900.0,77300.0,77900.0,1080443,0.91
2026-03-12,76700.0,77800.0,76000.0,76200.0,622743,-2.18
2026-03-13,74000.0,75900.0,73600.0,75000.0,420881,-1.57
2026-03-16,76000.0,77300.0,75800.0,76300.0,415991,1.73
2026-03-17,78000.0,81400.0,77500.0,79700.0,1010185,4.46
2026-03-18,81100.0,81500.0,80000.0,81200.0,806629,1.88
2026-03-19,79000.0,80200.0,78100.0,78200.0,1009929,-3.69
2026-03-20,78300.0,79000.0,77100.0,78800.0,1316759,0.77
2026-03-23,76100.0,76300.0,73900.0,74200.0,562548,-5.84
2026-03-24,77200.0,77200.0,74900.0,76600.0,472244,3.23
2026-03-25,80000.0,80600.0,77900.0,79800.0,734636,4.18
2026-03-26,81000.0,82100.0,79800.0,80000.0,830301,0.25
2026-03-27,78500.0,79900.0,77500.0,79900.0,823758,-0.12
2026-03-30,77600.0,78500.0,76300.0,78300.0,842066,-2.0
2026-03-31,76400.0,77700.0,75800.0,76400.0,855608,-2.43
2026-04-01,78500.0,79000.0,77100.0,78500.0,670971,2.75
2026-04-02,78600.0,79500.0,76700.0,77800.0,807732,-0.89
2026-04-03,78800.0,81000.0,78500.0,80900.0,667043,3.98
2026-04-06,80300.0,81500.0,79600.0,80400.0,341676,-0.62
2026-04-07,80000.0,81600.0,79500.0,81600.0,558531,1.49
2026-04-08,85600.0,89500.0,84500.0,89000.0,1998469,9.07
2026-04-09,93000.0,99700.0,91300.0,93800.0,2478327,5.39
2026-04-10,95000.0,96300.0,90000.0,93000.0,1372619,-0.85
2026-04-13,94000.0,96700.0,92000.0,92500.0,1272423,-0.54
2026-04-14,95400.0,98000.0,94400.0,95500.0,878473,3.24
2026-04-15,99500.0,100400.0,97300.0,98100.0,1428297,2.72
2026-04-16,100000.0,100100.0,95600.0,95900.0,933706,-2.24
2026-04-17,98200.0,99800.0,97100.0,98300.0,890641,2.5
2026-04-20,98300.0,98300.0,95600.0,96500.0,938182,-1.83
2026-04-21,98100.0,102000.0,97800.0,100500.0,1087598,4.15
2026-04-22,100900.0,102000.0,99200.0,100300.0,845288,-0.2
2026-04-23,102400.0,102600.0,97200.0,98800.0,1074272,-1.5
2026-04-24,99800.0,101500.0,99300.0,100000.0,805874,1.21
2026-04-27,99900.0,100000.0,97000.0,98000.0,832809,-2.0
2026-04-28,97400.0,97750.0,96700.0,96800.0,618645,-1.22
2026-04-29,96000.0,96400.0,95000.0,95600.0,546336,-1.24
2026-04-30,96700.0,96900.0,94700.0,95100.0,1154339,-0.52
2026-05-04,96500.0,97400.0,95600.0,97400.0,522944,2.42
2026-05-06,98900.0,98900.0,95200.0,95500.0,928054,-1.95
2026-05-07,96000.0,96100.0,91400.0,93200.0,1223892,-2.41
2026-05-08,95400.0,97300.0,93000.0,93500.0,937879,0.32
2026-05-11,95200.0,99900.0,95200.0,98200.0,1045624,5.03
2026-05-12,101200.0,108000.0,99800.0,103400.0,2243801,5.3
2026-05-13,105800.0,106100.0,99300.0,105800.0,1222542,2.32
2026-05-14,104900.0,104900.0,100800.0,102700.0,1081008,-2.93
2026-05-15,103000.0,105200.0,100100.0,101300.0,1013036,-1.36
2026-05-18,102200.0,105000.0,97600.0,100500.0,1231431,-0.79
2026-05-19,99000.0,99100.0,95900.0,97700.0,963282,-2.79
2026-05-20,99600.0,100800.0,97000.0,98100.0,1189952,0.41
2026-05-21,102500.0,103400.0,99700.0,102800.0,1034793,4.79
2026-05-22,110300.0,111500.0,99900.0,102800.0,2011742,0.0
2026-05-26,102400.0,103800.0,99600.0,102100.0,1088933,-0.68
2026-05-27,101200.0,102600.0,99900.0,100400.0,1096434,-1.67
2026-05-28,98900.0,99200.0,95400.0,96900.0,913562,-3.49
2026-05-29,99300.0,102000.0,96900.0,100600.0,1964174,3.82
2026-06-01,103000.0,120300.0,100100.0,112200.0,3634772,11.53
2026-06-02,134000.0,139500.0,112100.0,125200.0,8152778,11.59
2026-06-04,119000.0,120000.0,107800.0,108900.0,3053343,-13.02
2026-06-05,109400.0,112800.0,105000.0,106400.0,2027663,-2.3
2026-06-08,104900.0,115700.0,103000.0,106700.0,4492964,0.28
2026-06-09,114000.0,115500.0,103300.0,108100.0,3713310,1.31
2026-06-10,108000.0,110300.0,102600.0,105700.0,1890636,-2.22
2026-06-11,100000.0,102000.0,97200.0,100000.0,1968301,-5.39
2026-06-12,102800.0,108500.0,102600.0,103000.0,1806259,3.0
2026-06-15,106000.0,107900.0,104000.0,105400.0,1019998,2.33
2026-06-16,105000.0,105100.0,100100.0,100100.0,1630561,-5.03
2026-06-17,99900.0,100000.0,98500.0,99000.0,773704,-1.1
2026-06-18,98100.0,98600.0,95900.0,95900.0,1261804,-3.13
2026-06-19,94100.0,97400.0,91700.0,94900.0,2656228,-1.04
2026-06-22,95100.0,95200.0,92500.0,94200.0,1007364,-0.74
2026-06-23,97000.0,97200.0,89500.0,89900.0,1251966,-4.56
2026-06-24,89700.0,92700.0,88600.0,91000.0,1054710,1.22
2026-06-25,91700.0,92000.0,90000.0,91400.0,752498,0.44
2026-06-26,93800.0,93900.0,87200.0,90600.0,1179413,-0.88
2026-06-29,88800.0,95000.0,87000.0,90200.0,1225012,-0.44
2026-06-30,90200.0,92200.0,88300.0,88400.0,949247,-2.0
2026-07-01,89600.0,89600.0,85700.0,88600.0,785469,0.23
2026-07-02,86000.0,88500.0,85200.0,87400.0,838511,-1.35
2026-07-03,86500.0,87200.0,83400.0,86400.0,1025920,-1.14
2026-07-06,86800.0,87200.0,83400.0,86200.0,816843,-0.23
2026-07-07,85500.0,86600.0,84100.0,85200.0,784014,-1.16
2026-07-08,84400.0,85200.0,82200.0,84000.0,861856,-1.41
2026-07-09,85700.0,89000.0,85300.0,86700.0,1227995,3.21
